iter	MultiClass
2945	0.1701059941
2946	0.1700842393
2947	0.1700721333
2948	0.1700291563
2949	0.1699390322
2950	0.1698873655
2951	0.1697825097
2952	0.1697135664
2953	0.1696918192
2954	0.169667628
2955	0.1696192049
2956	0.1695972671
2957	0.1695321014
2958	0.16951167
2959	0.1694892847
2960	0.1694636184
2961	0.1694237908
2962	0.1693873774
2963	0.1693536767
2964	0.1692761908
2965	0.1692318314
2966	0.1691909654
2967	0.1691663937
2968	0.1690972298
2969	0.1690304352
2970	0.168970111
2971	0.1689388234
2972	0.1689055612
2973	0.1688793232
2974	0.1688308448
2975	0.1688024491
2976	0.1687600045
2977	0.1687185339
2978	0.1687020301
2979	0.1686280499
2980	0.1685423597
2981	0.1685122689
2982	0.1684522446
2983	0.1683853573
2984	0.168315004
2985	0.1682442862
2986	0.168189279
2987	0.1681677221
2988	0.1681518231
2989	0.1681108095
2990	0.1680390665
2991	0.1679912244
2992	0.1679031049
2993	0.1678227622
2994	0.1677798804
2995	0.167739629
2996	0.1677171604
2997	0.1676964103
2998	0.1676037173
2999	0.1675256623
3000	0.1674751238
3001	0.1674480232
3002	0.1673656525
3003	0.1673446176
3004	0.1672842622
3005	0.1672495121
3006	0.1672428471
3007	0.1671775062
3008	0.1671095429
3009	0.1670538094
3010	0.1669786661
3011	0.1669396923
3012	0.1668848305
3013	0.1668174653
3014	0.1667868205
3015	0.166760312
3016	0.1667304529
3017	0.1666898829
3018	0.1666570246
3019	0.1666182363
3020	0.1665995016
3021	0.1665775633
3022	0.1665464183
3023	0.1665301235
3024	0.1665017769
3025	0.1664538296
3026	0.166411162
3027	0.1663862353
3028	0.1663606735
3029	0.1663305537
3030	0.1662973055
3031	0.1662524831
3032	0.1662147987
3033	0.1662030693
3034	0.1661319065
3035	0.1660387248
3036	0.1660051103
3037	0.165993163
3038	0.1659502933
3039	0.1658881594
3040	0.1658447881
3041	0.1657738036
3042	0.1657309716
3043	0.1657104486
3044	0.1656812927
3045	0.165618455
3046	0.1655703597
3047	0.1655244668
3048	0.1654719079
3049	0.1654298269
3050	0.1653778582
3051	0.1653279257
3052	0.1652690723
3053	0.1652316363
3054	0.1651682626
3055	0.1651199519
3056	0.1650476768
3057	0.1650093043
3058	0.1649456618
3059	0.1649017334
3060	0.164884627
3061	0.1648338213
3062	0.1648033507
3063	0.1647744004
3064	0.1647433364
3065	0.1646669257
3066	0.1646358022
3067	0.164610898
3068	0.1645410274
3069	0.1645017747
3070	0.1644927206
3071	0.1644726337
3072	0.1644641233
3073	0.1644271227
3074	0.164404178
3075	0.1643657185
3076	0.1643213974
3077	0.1642989529
3078	0.1642344174
3079	0.1642120013
3080	0.1641607341
3081	0.1641279799
3082	0.1640835144
3083	0.1640233196
3084	0.1640038263
3085	0.1639905143
3086	0.163960922
3087	0.1639288123
3088	0.1638342526
3089	0.1637622374
3090	0.1637185012
3091	0.1637104855
3092	0.1636709285
3093	0.1636304372
3094	0.1636006926
3095	0.1635731537
3096	0.1635214829
3097	0.1634755863
3098	0.1634116701
3099	0.1633845935
3100	0.1633246216
3101	0.1632968199
3102	0.1632709169
3103	0.1632534927
3104	0.1632072762
3105	0.1631896276
3106	0.1631553099
3107	0.163111825
3108	0.1630728987
3109	0.1630157476
3110	0.1630048193
3111	0.1629829495
3112	0.1629401077
3113	0.1628716025
3114	0.1628418892
3115	0.1628156496
3116	0.1627768435
3117	0.1627518206
3118	0.1626982378
3119	0.1626646653
3120	0.1626142232
3121	0.1625805307
3122	0.1625609883
3123	0.1625168749
3124	0.1624702362
3125	0.1624430793
3126	0.1624171738
3127	0.1623835877
3128	0.162315081
3129	0.1622840097
3130	0.1622468498
3131	0.1621813289
3132	0.1621481945
3133	0.1621008446
3134	0.1620792011
3135	0.1620214091
3136	0.1619631851
3137	0.1619200791
3138	0.1618713994
3139	0.1618102619
3140	0.1617797994
3141	0.1617152372
3142	0.1616799016
3143	0.1616367998
3144	0.1615611914
3145	0.1615126842
3146	0.1614669494
3147	0.1614175296
3148	0.1613859939
3149	0.1612980075
3150	0.1612646059
3151	0.1612493399
3152	0.1611839952
3153	0.161162582
3154	0.161148362
3155	0.1611141437
3156	0.161100408
3157	0.1610581499
3158	0.161001592
3159	0.1609682479
3160	0.1609388416
3161	0.1608893545
3162	0.1608568876
3163	0.1608290066
3164	0.1608007863
3165	0.1607593016
3166	0.1607357267
3167	0.1607014758
3168	0.1606694269
3169	0.1605706599
3170	0.1605578259
3171	0.1605299275
3172	0.1604749294
3173	0.1604304685
3174	0.1604163362
3175	0.1603626128
3176	0.1603367511
3177	0.1602977089
3178	0.1602752322
3179	0.1601849717
3180	0.1601519034
3181	0.1601326326
3182	0.1600933402
3183	0.1600722211
3184	0.1600346566
3185	0.1599948357
3186	0.1599631271
3187	0.1599343013
3188	0.1599185802
3189	0.1598490298
3190	0.1598260954
3191	0.1597951557
3192	0.1597738482
3193	0.1597445835
3194	0.1596691587
3195	0.1596377456
3196	0.1595948831
3197	0.1595449743
3198	0.1595297024
3199	0.1594897022
3200	0.1594639398
3201	0.1594402848
3202	0.1593786353
3203	0.1593359023
3204	0.1593157732
3205	0.1592875165
3206	0.1592370397
3207	0.1592054777
3208	0.1591460644
3209	0.1591288007
3210	0.1590934832
3211	0.1590432758
3212	0.1589782513
3213	0.1589712968
3214	0.1589612236
3215	0.1589028717
3216	0.1588841045
3217	0.1588337225
3218	0.1588179691
3219	0.1587904126
3220	0.1587095475
3221	0.1586909224
3222	0.1586582499
3223	0.1586311292
3224	0.1585911332
3225	0.1585759864
3226	0.1585512527
3227	0.1585124021
3228	0.1584632671
3229	0.1584257582
3230	0.1583724013
3231	0.1583498738
3232	0.1582848898
3233	0.1582674237
3234	0.1582377712
3235	0.1582185286
3236	0.1581689011
3237	0.1581259951
3238	0.1580822676
3239	0.1580513068
3240	0.158026952
3241	0.1579801302
3242	0.1579519773
3243	0.1579187361
3244	0.1578921263
3245	0.1578361531
3246	0.1577956882
3247	0.1577725689
3248	0.1577660862
3249	0.1577281248
3250	0.1577136827
3251	0.1576947069
3252	0.1576241754
3253	0.1575698895
3254	0.1575301306
3255	0.1574982386
3256	0.1574830456
3257	0.1574475154
3258	0.1574226837
3259	0.1573530421
3260	0.1573142563
3261	0.1572974682
3262	0.1572428037
3263	0.1571816463
3264	0.1571606548
3265	0.1571386489
3266	0.1570977549
3267	0.1570047307
3268	0.1569927466
3269	0.156957615
3270	0.1569486211
3271	0.1569086873
3272	0.1568620643
3273	0.1567919198
3274	0.1567750313
3275	0.1567565527
3276	0.1567250521
3277	0.1566987549
3278	0.15669219
3279	0.15664855
3280	0.1565966466
3281	0.156525868
3282	0.1564566141
3283	0.1564330697
3284	0.1563973683
3285	0.1563660525
3286	0.1563283537
3287	0.1562893166
3288	0.1562058478
3289	0.1561660755
3290	0.1561096674
3291	0.1560622915
3292	0.1560014507
3293	0.1559284367
3294	0.1558707398
3295	0.1558475802
3296	0.1557773234
3297	0.1557520636
3298	0.1557067088
3299	0.1556837876
3300	0.155651974
3301	0.1556248465
3302	0.1555809241
3303	0.1555175361
3304	0.1554314969
3305	0.1553907858
3306	0.1553551803
3307	0.1553255319
3308	0.1552787832
3309	0.1552560733
3310	0.1552250065
3311	0.1551948917
3312	0.1551658609
3313	0.155125503
3314	0.1551131116
3315	0.1550505169
3316	0.1549960136
3317	0.1549449978
3318	0.1548749889
3319	0.1548506945
3320	0.1548310769
3321	0.1548167356
3322	0.1547773462
3323	0.1547590603
3324	0.154732579
3325	0.1547177887
3326	0.1547070941
3327	0.1546456331
3328	0.1545795231
3329	0.1545034855
3330	0.1544676694
3331	0.1544538014
3332	0.1544182733
3333	0.1543853826
3334	0.1543514026
3335	0.1543276088
3336	0.1543047405
3337	0.1542846728
3338	0.1542664575
3339	0.1542316299
3340	0.1541645543
3341	0.1541156298
3342	0.1540157916
3343	0.154002987
3344	0.1539804087
3345	0.153920138
3346	0.1538891283
3347	0.1538207971
3348	0.1538068293
3349	0.1537794908
3350	0.1537564163
3351	0.1537323668
3352	0.153667501
3353	0.153655451
3354	0.1536461483
3355	0.1536277015
3356	0.15359105
3357	0.1535753069
3358	0.1535283759
3359	0.1534900171
3360	0.1534298228
3361	0.1533627467
3362	0.1532827078
3363	0.1532222596
3364	0.1531862565
3365	0.1531366082
3366	0.1530867285
3367	0.1530594758
3368	0.1529827163
3369	0.1529628263
3370	0.1529241592
3371	0.1528632724
3372	0.1527939824
3373	0.1527345685
3374	0.152723438
3375	0.1527015195
3376	0.1526580502
3377	0.1526468239
3378	0.1526304155
3379	0.1525581373
3380	0.1525318017
3381	0.1524632911
3382	0.1524486304
3383	0.1524288879
3384	0.1524068536
3385	0.152363771
3386	0.1523310776
3387	0.1523166877
3388	0.1523000555
3389	0.1522290604
3390	0.1521733692
3391	0.1521436166
3392	0.1521067615
3393	0.152038575
3394	0.1520047656
3395	0.1519394865
3396	0.1518843869
3397	0.1518477261
3398	0.1518098985
3399	0.1517815248
3400	0.1517364579
3401	0.1517078192
3402	0.1516868328
3403	0.1516340855
3404	0.151569352
3405	0.1515013425
3406	0.1514241945
3407	0.151376561
3408	0.1513353868
3409	0.1512782368
3410	0.1512626137
3411	0.151247055
3412	0.1512258824
3413	0.1512156199
3414	0.1512009347
3415	0.1511690881
3416	0.1511361658
3417	0.151095147
3418	0.1510252813
3419	0.1510166002
3420	0.1509512706
3421	0.1508825446
3422	0.1508396358
3423	0.1508067862
3424	0.1507388623
3425	0.1507251504
3426	0.1506633546
3427	0.150628683
3428	0.150614184
3429	0.1505598443
3430	0.1504843106
3431	0.1504593476
3432	0.1504257713
3433	0.1503655654
3434	0.1503122271
3435	0.1502777737
3436	0.1502585005
3437	0.1502030035
3438	0.1501630044
3439	0.1501251418
3440	0.1501175077
3441	0.1500919504
3442	0.1500527566
3443	0.1500371247
3444	0.1500164412
3445	0.1499723439
3446	0.1499565533
3447	0.1498907278
3448	0.1498531702
3449	0.1498179454
3450	0.149769747
3451	0.1497330157
3452	0.1497009096
3453	0.1496681117
3454	0.149621651
3455	0.1495981027
3456	0.1495772184
3457	0.1495506232
3458	0.1494857126
3459	0.1494313305
3460	0.1494057228
3461	0.1493816259
3462	0.1493200409
3463	0.1492744096
3464	0.149262877
3465	0.149226596
3466	0.1491995855
3467	0.1491260971
3468	0.1491007062
3469	0.1490523113
3470	0.1490395099
3471	0.149026594
3472	0.1489779557
3473	0.1489408277
3474	0.1489111641
3475	0.1488810532
3476	0.1488166972
3477	0.1487448992
3478	0.1486905351
3479	0.1486176901
3480	0.1485763631
3481	0.1485414133
3482	0.1485248041
3483	0.1484795367
3484	0.1484499087
3485	0.1483928081
3486	0.1483304041
3487	0.1482936235
3488	0.1482727815
3489	0.1482597687
3490	0.1482317523
3491	0.1482179894
3492	0.1482086502
3493	0.1481409399
3494	0.1480761797
3495	0.148030255
3496	0.1479743618
3497	0.1479386672
3498	0.1478876469
3499	0.1478288794
3500	0.1478144482
3501	0.1477868245
3502	0.1477532187
3503	0.1477356638
3504	0.1476867875
3505	0.1476345285
3506	0.1475916431
3507	0.1475726796
3508	0.1475522029
3509	0.1475217331
3510	0.1474616692
3511	0.1474472496
3512	0.1473958549
3513	0.1473633897
3514	0.1473172701
3515	0.1472829262
3516	0.147218389
3517	0.1471816714
3518	0.147143953
3519	0.147127611
3520	0.147104251
3521	0.1470735461
3522	0.1470523101
3523	0.147033709
3524	0.1470210028
3525	0.1469671885
3526	0.1469533153
3527	0.1469134865
3528	0.146873533
3529	0.1468386079
3530	0.1467717955
3531	0.1467389526
3532	0.1466925588
3533	0.1466463995
3534	0.1466157999
3535	0.1465886259
3536	0.1465390411
3537	0.1465196626
3538	0.1464918641
3539	0.1464475333
3540	0.1464267995
3541	0.1464194451
3542	0.1463930755
3543	0.1463583788
3544	0.1463033971
3545	0.1462625851
3546	0.1462389368
3547	0.1462107924
3548	0.1461920241
3549	0.1461537248
3550	0.1461467372
3551	0.1461082991
3552	0.1460944629
3553	0.1460433361
3554	0.1460319208
3555	0.1460077751
3556	0.1459759149
3557	0.1459221298
3558	0.1458559591
3559	0.1457936909
3560	0.1457631864
3561	0.1457259848
3562	0.1457102015
3563	0.1456412357
3564	0.1456117692
3565	0.145589954
3566	0.1455792293
3567	0.1455237384
3568	0.1454739367
3569	0.1454275905
3570	0.1453994413
3571	0.1453824787
3572	0.1453571168
3573	0.1453189748
3574	0.1452993032
3575	0.1452842872
3576	0.1452672151
3577	0.1452313958
3578	0.1452157887
3579	0.1451947342
3580	0.1451669246
3581	0.1451229934
3582	0.1450930322
3583	0.1450741998
3584	0.145047048
3585	0.1449901789
3586	0.1449544473
3587	0.1449386967
3588	0.1448522209
3589	0.1448032761
3590	0.1447828197
3591	0.144774749
3592	0.1447544627
3593	0.1447058956
3594	0.1446434386
3595	0.1445676502
3596	0.144556714
3597	0.1445033334
3598	0.1444878231
3599	0.1444225428
3600	0.1443662713
3601	0.1443288093
3602	0.1442637718
3603	0.1442524018
3604	0.1442355557
3605	0.1442107833
3606	0.1441559646
3607	0.1441279918
3608	0.1441100215
3609	0.1440703702
3610	0.1440097284
3611	0.1439638946
3612	0.1439525963
3613	0.143927064
3614	0.1439067292
3615	0.143869706
3616	0.1438327165
3617	0.1437880015
3618	0.1437812689
3619	0.1437564706
3620	0.1437023342
3621	0.1436684608
3622	0.1436522401
3623	0.1436314973
3624	0.1436062611
3625	0.1435641201
3626	0.1435154968
3627	0.1435015993
3628	0.1434819643
3629	0.1434435954
3630	0.1434171299
3631	0.1434053918
3632	0.1433541453
3633	0.14330782
3634	0.1432666615
3635	0.1432462814
3636	0.1432226828
3637	0.1431842299
3638	0.1431557989
3639	0.1431238527
3640	0.1431079288
3641	0.1430562279
3642	0.1430298896
3643	0.1430177031
3644	0.1430120504
3645	0.1429942937
3646	0.1429572727
3647	0.1429310437
3648	0.1428810483
3649	0.1428263569
3650	0.1427457222
3651	0.1427150658
3652	0.1426937134
3653	0.142639835
3654	0.1426004763
3655	0.1425344835
3656	0.1425014093
3657	0.1424661052
3658	0.1424352064
3659	0.1424221297
3660	0.1423864698
3661	0.142360808
3662	0.1423464346
3663	0.1422982972
3664	0.1422877838
3665	0.1422741485
3666	0.1422355372
3667	0.1422280824
3668	0.1422156573
3669	0.1421946244
3670	0.1421665485
3671	0.1421588465
3672	0.142093007
3673	0.1420711698
3674	0.1420236862
3675	0.1420129196
3676	0.1419900061
3677	0.141937348
3678	0.1418803631
3679	0.1418216582
3680	0.1417767992
3681	0.1417581806
3682	0.1417371152
3683	0.1417273451
3684	0.1417011295
3685	0.1416846543
3686	0.1416744163
3687	0.1416233707
3688	0.1416127485
3689	0.1415784692
3690	0.1415377967
3691	0.1414751134
3692	0.1414373163
3693	0.1414020442
3694	0.1413530774
3695	0.1413373777
3696	0.1412742512
3697	0.1412414589
3698	0.1412356074
3699	0.141207562
3700	0.1411979285
3701	0.1411681813
3702	0.1411395421
3703	0.1411136628
3704	0.1410801441
3705	0.1410420177
3706	0.1409954386
3707	0.1409680695
3708	0.1409399661
3709	0.1409251198
3710	0.1409037055
3711	0.1408955034
3712	0.1408867383
3713	0.1408057791
3714	0.1407959158
3715	0.1407403015
3716	0.1406931322
3717	0.140662803
3718	0.1406389672
3719	0.1406226448
3720	0.1405816983
3721	0.1405700526
3722	0.1405166666
3723	0.1404864912
3724	0.1404554114
3725	0.1404459279
3726	0.1404096192
3727	0.1403708699
3728	0.1403563109
3729	0.1403356802
3730	0.140305433
3731	0.1402889201
3732	0.1402742775
3733	0.1402469122
3734	0.1401957081
3735	0.1401546478
3736	0.1401206881
3737	0.1400792059
3738	0.1400626231
3739	0.1400433416
3740	0.1400268485
3741	0.1399862552
3742	0.1399551677
3743	0.1399457334
3744	0.1399215474
3745	0.1398903691
3746	0.1398599418
3747	0.1398214681
3748	0.1397518857
3749	0.1396994741
3750	0.139637348
3751	0.1395866425
3752	0.1395122776
3753	0.1394698782
3754	0.1394227724
3755	0.1393998275
3756	0.1393659669
3757	0.1393570004
3758	0.1393300526
3759	0.1392910749
3760	0.1392654613
3761	0.1392159605
3762	0.1391923815
3763	0.1391551619
3764	0.1391432825
3765	0.1390910096
3766	0.1390815046
3767	0.1390596243
3768	0.1390311265
3769	0.138981962
3770	0.1389745547
3771	0.1389228597
3772	0.1388651804
3773	0.1388304845
3774	0.1387808301
3775	0.1387327773
3776	0.1386867701
3777	0.1386335465
3778	0.1385667718
3779	0.1385550722
3780	0.1385215847
3781	0.1384769548
3782	0.1384597953
3783	0.1384158851
3784	0.1383671306
3785	0.138328282
3786	0.1383049235
3787	0.138286992
3788	0.1382543217
3789	0.1382377532
3790	0.1381997491
3791	0.1381514767
3792	0.1381156636
3793	0.1380826392
3794	0.1380535766
3795	0.1380323629
3796	0.1379738665
3797	0.1379423667
3798	0.1378964009
3799	0.137887829
3800	0.1378604953
3801	0.1378217959
3802	0.1378037287
3803	0.1377997511
3804	0.1377804276
3805	0.1377654953
3806	0.1377253594
3807	0.13771793
3808	0.1376951746
3809	0.137678677
3810	0.137646895
3811	0.1375952105
3812	0.1375473815
3813	0.1375140773
3814	0.1374567508
3815	0.1374315084
3816	0.1374096866
3817	0.137390791
3818	0.1373785846
3819	0.1373622424
3820	0.1373510239
3821	0.1373466072
3822	0.1373338413
3823	0.1372809394
3824	0.1372302905
3825	0.1372103737
3826	0.1371443681
3827	0.137119423
3828	0.1370943959
3829	0.1370627899
3830	0.1370159491
3831	0.1370071893
3832	0.1369745735
3833	0.1369387145
3834	0.1368982375
3835	0.136885968
3836	0.1368612723
3837	0.136817462
3838	0.1367869493
3839	0.1367680151
3840	0.1367453851
3841	0.1366965139
3842	0.1366554606
3843	0.1366016548
3844	0.1365896155
3845	0.136573255
3846	0.1365311486
3847	0.1364923865
3848	0.1364327921
3849	0.1363892615
3850	0.1363363048
3851	0.1362940206
3852	0.1362301808
3853	0.1362106719
3854	0.1361693147
3855	0.1361385209
3856	0.1361103076
3857	0.1360657481
3858	0.1360182633
3859	0.1360033156
3860	0.1359416225
3861	0.1359072108
3862	0.1358537586
3863	0.1358054995
3864	0.1357551073
3865	0.1357420908
3866	0.1357172335
3867	0.1356751873
3868	0.1356709737
3869	0.135624187
3870	0.1356137994
3871	0.1355690025
3872	0.135532894
3873	0.1355054219
3874	0.1354958587
3875	0.1354845132
3876	0.1354689697
3877	0.1354531151
3878	0.1353849633
3879	0.1353462031
3880	0.1353405713
3881	0.1353338147
3882	0.1353099297
3883	0.1352748961
3884	0.1352607126
3885	0.1352493524
3886	0.1352246181
3887	0.1352099009
3888	0.135182768
3889	0.135172581
3890	0.1351344352
3891	0.135096027
3892	0.1350487194
3893	0.1350066511
3894	0.1349832379
3895	0.1349594356
3896	0.1349341576
3897	0.1349229305
3898	0.1349067392
3899	0.1348750175
3900	0.1348535462
3901	0.134804969
3902	0.134774877
3903	0.1347631333
3904	0.1347264382
3905	0.1346704169
3906	0.1346634995
3907	0.1346172772
3908	0.1345886499
3909	0.1345823263
3910	0.1345516701
3911	0.1345353034
3912	0.13452379
3913	0.1344902893
3914	0.1344716163
3915	0.1344582018
3916	0.1344218842
3917	0.134383927
3918	0.1343757407
3919	0.1343446082
3920	0.1343279138
3921	0.1343221938
3922	0.1342627356
3923	0.1342423744
3924	0.1342152466
3925	0.1341980163
3926	0.1341802961
3927	0.1341508318
3928	0.1341337142
3929	0.1341142201
3930	0.1340912651
3931	0.1340448729
3932	0.1340090946
3933	0.133965668
3934	0.1339526813
3935	0.1339281921
3936	0.133877251
3937	0.1338525665
3938	0.133832201
3939	0.1337966586
3940	0.1337656767
3941	0.1337495812
3942	0.1337286573
3943	0.1336767125
3944	0.1336578316
3945	0.1336327267
3946	0.1335795338
3947	0.1335114272
3948	0.1334698504
3949	0.1334215463
3950	0.1333942952
3951	0.1333733189
3952	0.1333475572
3953	0.1333128885
3954	0.1332660985
3955	0.133245944
3956	0.1332192671
3957	0.1331731993
3958	0.1331586566
3959	0.133127731
3960	0.1331116864
3961	0.1330741081
3962	0.1330168554
3963	0.1329793112
3964	0.132947138
3965	0.13290192
3966	0.1328755956
3967	0.1328387981
3968	0.1328051878
3969	0.1328002176
3970	0.1327604951
3971	0.1327390947
3972	0.1326945425
3973	0.1326651016
3974	0.1326228207
3975	0.132578663
3976	0.1325505192
3977	0.1324929307
3978	0.1324700011
3979	0.1324326128
3980	0.1324108019
3981	0.1323801925
3982	0.132345743
3983	0.1323237433
3984	0.1323060789
3985	0.1322865765
3986	0.1322589479
3987	0.1322394359
3988	0.1322178041
3989	0.1321864932
3990	0.1321221461
3991	0.1321079119
3992	0.1320856207
3993	0.1320658412
3994	0.1320274201
3995	0.1320176658
3996	0.1319487145
3997	0.131913501
3998	0.1318816904
3999	0.1318706598
4000	0.1318238248
4001	0.1317710276
4002	0.1317414376
4003	0.1317083592
4004	0.131667172
4005	0.1316127661
4006	0.1316072027
4007	0.1315950694
4008	0.13156914
4009	0.1315440025
4010	0.1315242737
4011	0.131508993
4012	0.1314708211
4013	0.131449854
4014	0.1314370279
4015	0.1314101133
4016	0.1313630646
4017	0.1313332249
4018	0.1313261535
4019	0.1312845396
4020	0.1312368925
4021	0.1311989326
4022	0.1311852517
4023	0.1311579797
4024	0.1311050374
4025	0.1310628531
4026	0.1310388723
4027	0.13099136
4028	0.1309740168
4029	0.1309412561
4030	0.130924683
4031	0.1308877703
4032	0.1308729236
4033	0.1308241212
4034	0.1307973352
4035	0.1307704469
4036	0.1307495252
4037	0.1307229132
4038	0.1306511169
4039	0.1305901852
4040	0.1305666078
4041	0.1305410069
4042	0.130478409
4043	0.130447592
4044	0.1303963257
4045	0.1303412971
4046	0.1303014473
4047	0.1302764379
4048	0.1302350286
4049	0.1301810745
4050	0.1301515828
4051	0.1301326015
4052	0.1301151409
4053	0.1300898697
4054	0.1300561765
4055	0.1300081098
4056	0.1299879073
4057	0.1299602931
4058	0.1299293483
4059	0.1298768569
4060	0.1298482044
4061	0.1298285885
4062	0.1298092024
4063	0.1297826284
4064	0.1297510472
4065	0.129730375
4066	0.1296913675
4067	0.1296697845
4068	0.1296480576
4069	0.1296124207
4070	0.1295954507
4071	0.1295808092
4072	0.1295543464
4073	0.1295365131
4074	0.1295181295
4075	0.1294952966
4076	0.1294519602
4077	0.1294309541
4078	0.1294076611
4079	0.1293396651
4080	0.1293162897
4081	0.1292882985
4082	0.1292631079
4083	0.1292351767
4084	0.1291895617
4085	0.1291601051
4086	0.1291434667
4087	0.1291259648
4088	0.1290958145
4089	0.1290806063
4090	0.1290631963
4091	0.1290383827
4092	0.1290005369
4093	0.1289647709
4094	0.1289369682
4095	0.1289012255
4096	0.1288889966
4097	0.1288721532
4098	0.1288076966
4099	0.1287960046
4100	0.1287547549
4101	0.1287442959
4102	0.1287299085
4103	0.1287112859
4104	0.1286845466
4105	0.1286740882
4106	0.1286557222
4107	0.1286369434
4108	0.1286171393
4109	0.1285804637
4110	0.128571648
4111	0.1285600488
4112	0.1285333027
4113	0.1285138679
4114	0.1284390686
4115	0.1284235394
4116	0.1283778222
4117	0.1283694062
4118	0.1283196617
4119	0.1282969683
4120	0.1282769537
4121	0.1282318524
4122	0.1281982497
4123	0.1281735411
4124	0.1281265286
4125	0.1280922591
4126	0.1280342348
4127	0.1279868428
4128	0.1279638713
4129	0.1279307666
4130	0.1278724931
4131	0.1278117188
4132	0.1277933351
4133	0.1277440449
4134	0.1277136952
4135	0.1276994353
4136	0.1276560961
4137	0.1276250558
4138	0.1275441602
4139	0.1275261012
4140	0.1274794026
4141	0.1274420134
4142	0.1274113943
4143	0.1273899216
4144	0.1273779398
4145	0.127357921
4146	0.1273142503
4147	0.1272957858
4148	0.1272601751
4149	0.1272393429
4150	0.1272206709
4151	0.1271913618
4152	0.1271860456
4153	0.127143002
4154	0.1270930561
4155	0.1270478602
4156	0.1270175402
4157	0.1270095502
4158	0.1269937039
4159	0.1269487531
4160	0.1269362893
4161	0.1268873272
4162	0.1268730209
4163	0.1268401132
4164	0.1268135773
4165	0.1267784245
4166	0.1267457869
4167	0.1267297669
4168	0.1266894554
4169	0.1266792255
4170	0.1266712548
4171	0.1266389712
4172	0.1265994712
4173	0.1265766085
4174	0.1265641515
4175	0.126535103
4176	0.1265266563
4177	0.126493931
4178	0.1264436297
4179	0.1264081519
4180	0.1263812037
4181	0.1263667989
4182	0.1263355664
4183	0.12631502
4184	0.1262968049
4185	0.1262870173
4186	0.1262320301
4187	0.1262082406
4188	0.1261844974
4189	0.1261428804
4190	0.1260958435
4191	0.1260871455
4192	0.1260747841
4193	0.1260605373
4194	0.1260418422
4195	0.1260123783
4196	0.1260033152
4197	0.1259957566
4198	0.1259787622
4199	0.1259664028
4200	0.1259288143
4201	0.1258966353
4202	0.1258838818
4203	0.1258578292
4204	0.1258302253
4205	0.1258191589
4206	0.1257924408
4207	0.1257554297
4208	0.1257522345
4209	0.1257365594
4210	0.1257277788
4211	0.1257035724
4212	0.1256926303
4213	0.1256787413
4214	0.1256298611
4215	0.1255767929
4216	0.1255533804
4217	0.1255346765
4218	0.1254964969
4219	0.1254500936
4220	0.1254309966
4221	0.1253861791
4222	0.1253578432
4223	0.1253137408
4224	0.1252847362
4225	0.1252661464
4226	0.1252369362
4227	0.1251981605
4228	0.1251937403
4229	0.1251724005
4230	0.1251415292
4231	0.1251049152
4232	0.1250875855
4233	0.1250577602
4234	0.1250192594
4235	0.1249639361
4236	0.1249375321
4237	0.124920513
4238	0.1248974912
4239	0.1248865669
4240	0.1248488905
4241	0.1248059272
4242	0.1247787123
4243	0.1247604508
4244	0.1247512643
4245	0.1247408153
4246	0.1247160958
4247	0.1246661373
4248	0.1246573585
4249	0.1246506837
4250	0.1246286741
4251	0.1246021093
4252	0.1245588717
4253	0.1245245908
4254	0.1245023777
4255	0.1244737839
4256	0.1244286111
4257	0.1244111262
4258	0.1243679335
4259	0.1243335367
4260	0.1243138073
4261	0.1242982956
4262	0.1242511845
4263	0.1242158568
4264	0.124196401
4265	0.1241871685
4266	0.1241742604
4267	0.1241313008
4268	0.1240874004
4269	0.1240678659
4270	0.1240320021
4271	0.1240194326
4272	0.1239928532
4273	0.1239581332
4274	0.1239466521
4275	0.1239017679
4276	0.1238739258
4277	0.1238500127
4278	0.1238012823
4279	0.123775123
4280	0.1237652202
4281	0.1237295077
4282	0.1237016646
4283	0.1236876715
4284	0.1236707154
4285	0.1236322155
4286	0.123587541
4287	0.1235436484
4288	0.1235261528
4289	0.1235158293
4290	0.1234959588
4291	0.123450754
4292	0.1234214055
4293	0.1234057754
4294	0.1233728908
4295	0.1233520014
4296	0.1233369844
4297	0.1233187859
4298	0.1232748458
4299	0.1232352846
4300	0.1232146321
4301	0.1231843762
4302	0.1231695254
4303	0.1231652999
4304	0.1231169546
4305	0.1230806071
4306	0.1230541688
4307	0.1230084126
4308	0.1229980744
4309	0.1229761389
4310	0.1229592503
4311	0.1229490293
4312	0.1229357893
4313	0.1229039701
4314	0.122896167
4315	0.1228779406
4316	0.1228665919
4317	0.122845596
4318	0.1228236011
4319	0.1227746431
4320	0.1227493547
4321	0.122711652
4322	0.1226952573
4323	0.1226827769
4324	0.1226754913
4325	0.1226430538
4326	0.1226251896
4327	0.1225974187
4328	0.1225752499
4329	0.1225491386
4330	0.1225043735
4331	0.122492965
4332	0.1224837268
4333	0.1224314038
4334	0.122412586
4335	0.1223678442
4336	0.122354393
4337	0.1223369743
4338	0.1223119115
4339	0.1222912961
4340	0.1222443075
4341	0.1222163621
4342	0.1221835382
4343	0.1221523222
4344	0.1221381991
4345	0.1221199089
4346	0.1221008211
4347	0.1220681529
4348	0.122036803
4349	0.1219881803
4350	0.1219738863
4351	0.1219653896
4352	0.1219252061
4353	0.1218889321
4354	0.1218641907
4355	0.1218527024
