iter	Passed	Remaining
3213	264694	148983
3214	264776	148900
3215	264860	148819
3216	264945	148738
3217	265027	148655
3218	265113	148575
3219	265197	148493
3220	265280	148412
3221	265363	148330
3222	265447	148248
3223	265529	148166
3224	265613	148084
3225	265697	148003
3226	265783	147923
3227	265866	147840
3228	265950	147759
3229	266035	147678
3230	266118	147596
3231	266204	147516
3232	266290	147435
3233	266372	147353
3234	266457	147272
3235	266541	147190
3236	266623	147108
3237	266705	147025
3238	266788	146943
3239	266872	146862
3240	266955	146780
3241	267038	146698
3242	267122	146616
3243	267205	146534
3244	267287	146451
3245	267372	146370
3246	267453	146288
3247	267537	146206
3248	267620	146124
3249	267705	146043
3250	267789	145962
3251	267874	145880
3252	267958	145799
3253	268044	145719
3254	268126	145636
3255	268207	145553
3256	268290	145471
3257	268373	145389
3258	268457	145308
3259	268541	145226
3260	268623	145143
3261	268662	145038
3262	268747	144957
3263	268832	144876
3264	268914	144793
3265	268997	144711
3266	269080	144629
3267	269165	144548
3268	269249	144467
3269	269332	144385
3270	269416	144304
3271	269499	144222
3272	269583	144140
3273	269665	144057
3274	269750	143976
3275	269832	143894
3276	269914	143811
3277	269998	143730
3278	270083	143648
3279	270165	143566
3280	270248	143484
3281	270331	143402
3282	270415	143321
3283	270499	143239
3284	270583	143157
3285	270668	143076
3286	270753	142996
3287	270837	142914
3288	270920	142832
3289	271001	142749
3290	271084	142667
3291	271166	142584
3292	271250	142503
3293	271333	142421
3294	271417	142339
3295	271500	142257
3296	271583	142175
3297	271666	142093
3298	271750	142011
3299	271833	141930
3300	271917	141848
3301	272004	141768
3302	272088	141687
3303	272171	141605
3304	272255	141523
3305	272339	141441
3306	272421	141359
3307	272505	141277
3308	272591	141197
3309	272673	141114
3310	272757	141033
3311	272840	140951
3312	272924	140869
3313	273006	140786
3314	273089	140704
3315	273171	140622
3316	273256	140541
3317	273344	140461
3318	273428	140380
3319	273514	140299
3320	273598	140218
3321	273681	140136
3322	273764	140054
3323	273847	139971
3324	273932	139890
3325	274017	139809
3326	274100	139727
3327	274183	139645
3328	274267	139564
3329	274350	139482
3330	274432	139399
3331	274516	139317
3332	274601	139236
3333	274684	139154
3334	274768	139073
3335	274850	138990
3336	274934	138909
3337	275017	138826
3338	275100	138745
3339	275183	138663
3340	275266	138580
3341	275349	138498
3342	275432	138416
3343	275519	138336
3344	275602	138254
3345	275684	138172
3346	275767	138089
3347	275849	138007
3348	275932	137925
3349	276013	137842
3350	276094	137758
3351	276176	137676
3352	276269	137598
3353	276349	137515
3354	276432	137433
3355	276513	137350
3356	276598	137269
3357	276681	137187
3358	276765	137105
3359	276850	137024
3360	276933	136942
3361	277016	136860
3362	277101	136779
3363	277185	136697
3364	277269	136616
3365	277351	136533
3366	277434	136451
3367	277517	136369
3368	277600	136287
3369	277683	136205
3370	277764	136122
3371	277850	136041
3372	277933	135959
3373	278019	135878
3374	278103	135796
3375	278186	135714
3376	278269	135632
3377	278354	135551
3378	278436	135468
3379	278518	135386
3380	278601	135304
3381	278684	135222
3382	278767	135139
3383	278850	135057
3384	278931	134974
3385	279014	134892
3386	279098	134810
3387	279181	134729
3388	279262	134646
3389	279344	134563
3390	279427	134481
3391	279509	134398
3392	279591	134316
3393	279673	134233
3394	279755	134150
3395	279838	134068
3396	279920	133986
3397	280002	133903
3398	280086	133821
3399	280169	133739
3400	280254	133658
3401	280338	133577
3402	280422	133495
3403	280505	133413
3404	280588	133331
3405	280672	133249
3406	280756	133167
3407	280840	133086
3408	280923	133004
3409	281008	132922
3410	281091	132840
3411	281173	132758
3412	281256	132676
3413	281339	132594
3414	281424	132512
3415	281507	132430
3416	281589	132348
3417	281672	132265
3418	281755	132183
3419	281840	132102
3420	281925	132021
3421	282009	131939
3422	282094	131858
3423	282176	131775
3424	282259	131693
3425	282341	131611
3426	282427	131530
3427	282511	131448
3428	282597	131367
3429	282683	131286
3430	282765	131204
3431	282850	131123
3432	282936	131042
3433	283021	130961
3434	283104	130879
3435	283187	130796
3436	283270	130714
3437	283354	130633
3438	283442	130553
3439	283531	130474
3440	283617	130393
3441	283703	130312
3442	283785	130229
3443	283866	130146
3444	283948	130064
3445	284034	129983
3446	284122	129903
3447	284209	129822
3448	284293	129741
3449	284378	129660
3450	284467	129580
3451	284554	129500
3452	284642	129420
3453	284728	129339
3454	284814	129258
3455	284898	129177
3456	284984	129096
3457	285070	129015
3458	285158	128935
3459	285242	128853
3460	285327	128772
3461	285411	128690
3462	285494	128608
3463	285581	128528
3464	285666	128446
3465	285752	128366
3466	285836	128284
3467	285920	128202
3468	286002	128119
3469	286086	128038
3470	286170	127956
3471	286253	127874
3472	286336	127792
3473	286421	127710
3474	286504	127628
3475	286589	127547
3476	286677	127467
3477	286764	127386
3478	286852	127306
3479	286948	127230
3480	287039	127151
3481	287126	127071
3482	287212	126990
3483	287296	126908
3484	287377	126825
3485	287460	126743
3486	287543	126661
3487	287622	126577
3488	287705	126494
3489	287785	126411
3490	287867	126328
3491	287950	126246
3492	288032	126163
3493	288112	126080
3494	288195	125997
3495	288276	125914
3496	288360	125832
3497	288445	125751
3498	288527	125669
3499	288613	125588
3500	288697	125506
3501	288779	125423
3502	288862	125341
3503	288945	125259
3504	289028	125176
3505	289113	125095
3506	289198	125014
3507	289281	124932
3508	289365	124850
3509	289448	124767
3510	289530	124685
3511	289614	124603
3512	289697	124521
3513	289778	124438
3514	289860	124355
3515	289942	124273
3516	290026	124190
3517	290111	124109
3518	290197	124028
3519	290282	123947
3520	290365	123865
3521	290452	123784
3522	290537	123703
3523	290622	123621
3524	290708	123540
3525	290790	123458
3526	290873	123375
3527	290956	123293
3528	291039	123211
3529	291122	123129
3530	291205	123046
3531	291289	122965
3532	291372	122882
3533	291455	122800
3534	291539	122718
3535	291624	122637
3536	291707	122555
3537	291792	122473
3538	291876	122391
3539	291959	122309
3540	292041	122226
3541	292123	122144
3542	292207	122062
3543	292290	121980
3544	292373	121897
3545	292457	121816
3546	292536	121732
3547	292621	121650
3548	292712	121571
3549	292794	121489
3550	292875	121406
3551	292958	121323
3552	293041	121241
3553	293124	121159
3554	293207	121077
3555	293289	120994
3556	293372	120912
3557	293458	120830
3558	293537	120747
3559	293624	120666
3560	293708	120584
3561	293791	120502
3562	293873	120419
3563	293958	120338
3564	294040	120255
3565	294126	120174
3566	294210	120092
3567	294292	120009
3568	294375	119927
3569	294458	119845
3570	294541	119763
3571	294626	119681
3572	294708	119598
3573	294790	119516
3574	294875	119434
3575	294957	119352
3576	295040	119270
3577	295125	119188
3578	295209	119106
3579	295293	119024
3580	295375	118942
3581	295459	118860
3582	295542	118777
3583	295627	118696
3584	295710	118614
3585	295794	118532
3586	295877	118449
3587	295958	118367
3588	296041	118284
3589	296124	118202
3590	296209	118120
3591	296292	118038
3592	296376	117956
3593	296458	117874
3594	296541	117791
3595	296624	117709
3596	296708	117627
3597	296792	117545
3598	296877	117464
3599	296961	117382
3600	297044	117299
3601	297127	117217
3602	297210	117135
3603	297294	117053
3604	297378	116971
3605	297461	116889
3606	297543	116806
3607	297627	116724
3608	297711	116642
3609	297795	116560
3610	297877	116478
3611	297961	116396
3612	298042	116313
3613	298123	116230
3614	298207	116148
3615	298289	116065
3616	298370	115982
3617	298451	115899
3618	298535	115817
3619	298618	115735
3620	298699	115652
3621	298781	115569
3622	298863	115486
3623	298946	115404
3624	299029	115322
3625	299111	115239
3626	299196	115158
3627	299280	115076
3628	299364	114994
3629	299448	114912
3630	299532	114830
3631	299615	114748
3632	299697	114665
3633	299780	114583
3634	299863	114500
3635	299944	114417
3636	300028	114335
3637	300109	114252
3638	300191	114170
3639	300272	114087
3640	300356	114005
3641	300441	113923
3642	300524	113841
3643	300608	113759
3644	300690	113676
3645	300771	113593
3646	300854	113511
3647	300935	113428
3648	301017	113345
3649	301098	113262
3650	301180	113179
3651	301257	113095
3652	301341	113013
3653	301424	112931
3654	301506	112848
3655	301589	112766
3656	301672	112683
3657	301757	112602
3658	301842	112520
3659	301923	112437
3660	302007	112355
3661	302089	112273
3662	302173	112191
3663	302262	112110
3664	302346	112029
3665	302434	111948
3666	302520	111867
3667	302605	111785
3668	302687	111703
3669	302769	111620
3670	302854	111538
3671	302936	111456
3672	303018	111373
3673	303100	111290
3674	303185	111209
3675	303269	111127
3676	303352	111045
3677	303436	110963
3678	303518	110880
3679	303601	110798
3680	303683	110715
3681	303768	110633
3682	303851	110551
3683	303933	110468
3684	304016	110386
3685	304098	110303
3686	304181	110221
3687	304261	110137
3688	304344	110055
3689	304427	109973
3690	304509	109890
3691	304593	109808
3692	304676	109726
3693	304760	109644
3694	304843	109562
3695	304926	109479
3696	305008	109397
3697	305090	109314
3698	305173	109232
3699	305254	109149
3700	305336	109066
3701	305419	108984
3702	305500	108901
3703	305583	108818
3704	305668	108737
3705	305752	108655
3706	305835	108572
3707	305917	108490
3708	306001	108408
3709	306083	108325
3710	306166	108243
3711	306249	108160
3712	306334	108079
3713	306417	107996
3714	306502	107915
3715	306586	107833
3716	306668	107750
3717	306753	107668
3718	306835	107586
3719	306918	107503
3720	307001	107421
3721	307084	107339
3722	307170	107257
3723	307252	107175
3724	307336	107093
3725	307417	107010
3726	307500	106927
3727	307581	106845
3728	307664	106762
3729	307747	106680
3730	307830	106597
3731	307910	106514
3732	307990	106431
3733	308072	106348
3734	308159	106267
3735	308238	106183
3736	308319	106100
3737	308404	106019
3738	308487	105937
3739	308569	105854
3740	308651	105771
3741	308734	105689
3742	308819	105607
3743	308901	105524
3744	308983	105442
3745	309068	105360
3746	309149	105277
3747	309231	105194
3748	309313	105112
3749	309397	105030
3750	309479	104947
3751	309561	104864
3752	309642	104781
3753	309725	104699
3754	309808	104617
3755	309890	104534
3756	309973	104451
3757	310054	104369
3758	310141	104288
3759	310222	104205
3760	310304	104122
3761	310386	104039
3762	310467	103956
3763	310549	103873
3764	310632	103791
3765	310715	103709
3766	310800	103627
3767	310883	103545
3768	310967	103463
3769	311049	103380
3770	311132	103298
3771	311214	103215
3772	311298	103133
3773	311382	103051
3774	311466	102969
3775	311549	102887
3776	311632	102805
3777	311717	102723
3778	311803	102641
3779	311886	102559
3780	311967	102476
3781	312049	102393
3782	312138	102313
3783	312216	102229
3784	312298	102146
3785	312385	102065
3786	312467	101983
3787	312554	101902
3788	312635	101819
3789	312716	101736
3790	312798	101653
3791	312882	101571
3792	312966	101489
3793	313052	101407
3794	313140	101327
3795	313221	101244
3796	313305	101162
3797	313387	101079
3798	313469	100996
3799	313554	100915
3800	313639	100833
3801	313722	100750
3802	313804	100668
3803	313888	100586
3804	313971	100504
3805	314055	100421
3806	314139	100339
3807	314223	100257
3808	314305	100175
3809	314388	100092
3810	314472	100010
3811	314558	99929
3812	314640	99846
3813	314724	99764
3814	314808	99682
3815	314891	99600
3816	314977	99518
3817	315060	99436
3818	315143	99353
3819	315226	99271
3820	315310	99189
3821	315393	99107
3822	315478	99025
3823	315561	98942
3824	315643	98860
3825	315727	98778
3826	315811	98696
3827	315896	98614
3828	315981	98532
3829	316067	98451
3830	316149	98368
3831	316230	98285
3832	316312	98203
3833	316394	98120
3834	316480	98038
3835	316563	97956
3836	316646	97873
3837	316731	97792
3838	316815	97710
3839	316897	97627
3840	316981	97545
3841	317065	97463
3842	317148	97380
3843	317230	97298
3844	317311	97215
3845	317393	97132
3846	317477	97050
3847	317559	96967
3848	317640	96884
3849	317723	96802
3850	317807	96720
3851	317888	96637
3852	317972	96555
3853	318055	96472
3854	318145	96392
3855	318224	96309
3856	318308	96227
3857	318391	96144
3858	318473	96061
3859	318554	95978
3860	318637	95896
3861	318719	95813
3862	318805	95732
3863	318889	95650
3864	318970	95567
3865	319052	95484
3866	319142	95404
3867	319218	95320
3868	319301	95237
3869	319384	95155
3870	319469	95073
3871	319552	94990
3872	319635	94908
3873	319717	94825
3874	319798	94742
3875	319882	94660
3876	319964	94578
3877	320048	94495
3878	320136	94415
3879	320211	94330
3880	320295	94248
3881	320378	94165
3882	320462	94083
3883	320544	94001
3884	320628	93918
3885	320710	93836
3886	320800	93756
3887	320884	93673
3888	320968	93591
3889	321056	93510
3890	321136	93427
3891	321220	93345
3892	321301	93262
3893	321388	93181
3894	321471	93098
3895	321555	93016
3896	321638	92934
3897	321721	92851
3898	321804	92769
3899	321886	92686
3900	321969	92604
3901	322058	92523
3902	322138	92440
3903	322223	92358
3904	322309	92276
3905	322397	92196
3906	322482	92114
3907	322568	92032
3908	322651	91950
3909	322735	91868
3910	322817	91785
3911	322900	91703
3912	322983	91620
3913	323066	91538
3914	323150	91456
3915	323234	91373
3916	323316	91291
3917	323398	91208
3918	323481	91126
3919	323564	91043
3920	323647	90961
3921	323729	90878
3922	323812	90796
3923	323894	90713
3924	323975	90630
3925	324063	90549
3926	324141	90465
3927	324226	90383
3928	324309	90301
3929	324392	90219
3930	324474	90136
3931	324557	90053
3932	324640	89971
3933	324726	89889
3934	324809	89807
3935	324893	89725
3936	324976	89642
3937	325058	89560
3938	325141	89477
3939	325224	89395
3940	325307	89312
3941	325392	89231
3942	325476	89148
3943	325557	89066
3944	325640	88983
3945	325724	88901
3946	325806	88818
3947	325890	88736
3948	325973	88654
3949	326057	88572
3950	326142	88490
3951	326227	88408
3952	326312	88326
3953	326394	88243
3954	326477	88161
3955	326562	88079
3956	326645	87996
3957	326728	87914
3958	326811	87832
3959	326895	87749
3960	326980	87668
3961	327063	87585
3962	327145	87502
3963	327227	87420
3964	327311	87338
3965	327393	87255
3966	327475	87172
3967	327557	87089
3968	327640	87007
3969	327723	86925
3970	327808	86843
3971	327891	86760
3972	327974	86678
3973	328066	86598
3974	328141	86513
3975	328223	86431
3976	328305	86348
3977	328387	86265
3978	328470	86183
3979	328551	86100
3980	328634	86017
3981	328717	85935
3982	328799	85852
3983	328882	85770
3984	328963	85687
3985	329052	85606
3986	329131	85522
3987	329216	85440
3988	329304	85359
3989	329387	85277
3990	329471	85195
3991	329553	85112
3992	329636	85030
3993	329718	84947
3994	329801	84865
3995	329884	84782
3996	329966	84699
3997	330049	84617
3998	330134	84535
3999	330218	84453
4000	330302	84371
4001	330385	84288
4002	330469	84206
4003	330550	84123
4004	330631	84040
4005	330712	83957
4006	330795	83875
4007	330878	83792
4008	330962	83710
4009	331046	83628
4010	331124	83544
4011	331208	83462
4012	331292	83380
4013	331376	83298
4014	331460	83215
4015	331543	83133
4016	331626	83051
4017	331708	82968
4018	331791	82886
4019	331873	82803
4020	331954	82720
4021	332036	82637
4022	332118	82554
4023	332201	82472
4024	332285	82390
4025	332368	82307
4026	332456	82226
4027	332541	82144
4028	332630	82063
4029	332715	81981
4030	332796	81898
4031	332880	81816
4032	332963	81734
4033	333047	81651
4034	333128	81569
4035	333214	81487
4036	333297	81404
4037	333381	81322
4038	333466	81240
4039	333549	81158
4040	333634	81076
4041	333718	80993
4042	333803	80911
4043	333887	80829
4044	333971	80747
4045	334055	80665
4046	334139	80583
4047	334225	80501
4048	334309	80419
4049	334393	80336
4050	334477	80254
4051	334559	80172
4052	334644	80090
4053	334727	80007
4054	334812	79925
4055	334896	79843
4056	334981	79761
4057	335065	79679
4058	335149	79596
4059	335232	79514
4060	335316	79432
4061	335400	79349
4062	335484	79267
4063	335567	79185
4064	335649	79102
4065	335734	79020
4066	335818	78938
4067	335902	78856
4068	335986	78773
4069	336070	78691
4070	336154	78609
4071	336238	78527
4072	336320	78444
4073	336403	78362
4074	336490	78280
4075	336574	78198
4076	336656	78115
4077	336740	78033
4078	336822	77950
4079	336912	77869
4080	336986	77785
4081	337069	77702
4082	337151	77619
4083	337234	77537
4084	337316	77454
4085	337402	77372
4086	337484	77290
4087	337567	77207
4088	337649	77125
4089	337730	77042
4090	337812	76959
4091	337902	76878
4092	337981	76795
4093	338066	76713
4094	338149	76630
4095	338231	76548
4096	338317	76466
4097	338403	76384
4098	338486	76301
4099	338568	76219
4100	338651	76136
4101	338734	76054
4102	338816	75971
4103	338899	75888
4104	338981	75806
4105	339064	75723
4106	339146	75641
4107	339230	75558
4108	339313	75476
4109	339397	75394
4110	339480	75311
4111	339563	75229
4112	339650	75147
4113	339733	75065
4114	339816	74982
4115	339897	74899
4116	339981	74817
4117	340060	74734
4118	340143	74651
4119	340223	74568
4120	340306	74485
4121	340389	74403
4122	340470	74320
4123	340552	74237
4124	340633	74154
4125	340717	74072
4126	340800	73990
4127	340884	73907
4128	340968	73825
4129	341052	73743
4130	341135	73660
4131	341219	73578
4132	341301	73495
4133	341383	73413
4134	341465	73330
4135	341548	73248
4136	341632	73165
4137	341717	73083
4138	341799	73000
4139	341881	72918
4140	341965	72835
4141	342050	72753
4142	342133	72671
4143	342216	72588
4144	342302	72507
4145	342388	72425
4146	342476	72343
4147	342561	72261
4148	342651	72180
4149	342736	72098
4150	342822	72016
4151	342904	71934
4152	342987	71851
4153	343069	71768
4154	343149	71685
4155	343232	71603
4156	343317	71521
4157	343403	71439
4158	343492	71357
4159	343570	71274
4160	343655	71192
4161	343740	71110
4162	343825	71028
4163	343908	70945
4164	343991	70863
4165	344074	70780
4166	344157	70697
4167	344241	70615
4168	344325	70533
4169	344408	70450
4170	344492	70368
4171	344574	70285
4172	344656	70203
4173	344739	70120
4174	344822	70038
4175	344906	69955
4176	344989	69873
4177	345074	69791
4178	345156	69708
4179	345239	69626
4180	345323	69543
4181	345406	69461
4182	345487	69378
4183	345572	69296
4184	345657	69214
4185	345741	69131
4186	345823	69048
4187	345904	68966
4188	345987	68883
4189	346069	68800
4190	346151	68718
4191	346234	68635
4192	346319	68553
4193	346402	68471
4194	346486	68388
4195	346566	68305
4196	346650	68223
4197	346731	68140
4198	346814	68057
4199	346896	67975
4200	346978	67892
4201	347060	67809
4202	347142	67727
4203	347225	67644
4204	347306	67561
4205	347387	67478
4206	347469	67396
4207	347545	67312
4208	347628	67229
4209	347712	67147
4210	347795	67064
4211	347877	66982
4212	347961	66899
4213	348042	66816
4214	348122	66733
4215	348196	66649
4216	348280	66567
4217	348365	66485
4218	348447	66402
4219	348531	66320
4220	348615	66237
4221	348698	66155
4222	348781	66072
4223	348869	65991
4224	348957	65909
4225	349040	65827
4226	349123	65744
4227	349207	65662
4228	349289	65579
4229	349373	65497
4230	349455	65414
4231	349539	65332
4232	349624	65250
4233	349707	65167
4234	349791	65085
4235	349875	65002
4236	349958	64920
4237	350040	64837
4238	350125	64755
4239	350209	64673
4240	350292	64590
4241	350375	64508
4242	350457	64425
4243	350540	64342
4244	350623	64260
4245	350706	64177
4246	350790	64095
4247	350872	64012
4248	350953	63929
4249	351037	63847
4250	351122	63765
4251	351205	63682
4252	351286	63600
4253	351370	63517
4254	351457	63435
4255	351541	63353
4256	351628	63271
4257	351711	63189
4258	351794	63106
4259	351877	63024
4260	351961	62941
4261	352045	62859
4262	352128	62776
4263	352211	62694
4264	352294	62611
4265	352377	62529
4266	352461	62446
4267	352545	62364
4268	352628	62282
4269	352711	62199
4270	352793	62116
4271	352877	62034
4272	352962	61952
4273	353046	61869
4274	353128	61787
4275	353211	61704
4276	353296	61622
4277	353382	61540
4278	353467	61458
4279	353550	61375
4280	353633	61293
4281	353716	61210
4282	353800	61128
4283	353885	61046
4284	353969	60963
4285	354053	60881
4286	354137	60799
4287	354219	60716
4288	354304	60634
4289	354386	60551
4290	354470	60469
4291	354553	60386
4292	354638	60304
4293	354722	60221
4294	354805	60139
4295	354889	60056
4296	354972	59974
4297	355055	59891
4298	355139	59809
4299	355224	59727
4300	355308	59644
4301	355391	59562
4302	355473	59479
4303	355557	59397
4304	355640	59314
4305	355724	59232
4306	355807	59149
4307	355889	59067
4308	355972	58984
4309	356056	58902
4310	356139	58819
4311	356221	58736
4312	356307	58654
4313	356389	58572
4314	356472	58489
4315	356554	58406
4316	356639	58324
4317	356722	58242
4318	356804	58159
4319	356888	58077
4320	356972	57994
4321	357056	57912
4322	357140	57829
4323	357223	57747
4324	357305	57664
4325	357390	57582
4326	357473	57499
4327	357555	57417
4328	357638	57334
4329	357719	57251
4330	357802	57169
4331	357885	57086
4332	357967	57003
4333	358048	56920
4334	358132	56838
4335	358216	56756
4336	358301	56673
4337	358382	56591
4338	358466	56508
4339	358548	56426
4340	358633	56343
4341	358716	56261
4342	358798	56178
4343	358880	56095
4344	358964	56013
4345	359049	55931
4346	359131	55848
4347	359215	55765
4348	359298	55683
4349	359382	55601
4350	359464	55518
4351	359549	55436
4352	359632	55353
4353	359717	55271
4354	359801	55188
4355	359885	55106
4356	359968	55023
4357	360053	54941
4358	360138	54859
4359	360221	54776
4360	360305	54694
4361	360386	54611
4362	360468	54528
4363	360549	54445
4364	360631	54363
4365	360714	54280
4366	360798	54198
4367	360881	54115
4368	360965	54033
4369	361048	53950
4370	361132	53868
4371	361215	53785
4372	361298	53703
4373	361381	53620
4374	361469	53538
4375	361552	53456
4376	361638	53374
4377	361722	53291
4378	361804	53209
4379	361888	53126
4380	361971	53043
4381	362056	52961
4382	362138	52879
4383	362222	52796
4384	362305	52714
4385	362389	52631
4386	362472	52548
4387	362556	52466
4388	362642	52384
4389	362726	52301
4390	362807	52219
4391	362888	52136
4392	362971	52053
4393	363054	51971
4394	363139	51888
4395	363222	51806
4396	363308	51724
4397	363390	51641
4398	363474	51559
4399	363557	51476
4400	363641	51394
4401	363723	51311
4402	363804	51228
4403	363888	51145
4404	363971	51063
4405	364054	50980
4406	364137	50898
4407	364220	50815
4408	364301	50732
4409	364385	50650
4410	364468	50567
4411	364551	50485
4412	364635	50402
4413	364717	50320
4414	364803	50237
4415	364887	50155
4416	364970	50072
4417	365053	49990
4418	365135	49907
4419	365217	49824
4420	365301	49742
4421	365384	49659
4422	365467	49577
4423	365550	49494
4424	365633	49412
4425	365718	49329
4426	365801	49247
4427	365885	49164
4428	365967	49082
4429	366050	48999
4430	366136	48917
4431	366221	48835
4432	366303	48752
4433	366388	48669
4434	366471	48587
4435	366554	48504
4436	366638	48422
4437	366722	48339
4438	366805	48257
4439	366887	48174
4440	366971	48092
4441	367053	48009
4442	367136	47926
4443	367219	47844
4444	367302	47761
4445	367386	47679
4446	367477	47597
4447	367553	47514
4448	367639	47432
4449	367725	47349
4450	367810	47267
4451	367895	47185
4452	367980	47102
4453	368063	47020
4454	368147	46937
4455	368231	46855
4456	368314	46772
4457	368398	46690
4458	368488	46608
4459	368563	46524
4460	368645	46442
4461	368729	46359
4462	368812	46277
4463	368895	46194
4464	368979	46112
4465	369063	46029
4466	369144	45946
4467	369227	45864
4468	369311	45781
4469	369396	45699
4470	369483	45617
4471	369561	45534
4472	369645	45451
4473	369730	45369
4474	369813	45286
4475	369898	45204
4476	369979	45121
4477	370062	45038
4478	370146	44956
4479	370230	44873
4480	370312	44791
4481	370394	44708
4482	370476	44625
4483	370558	44543
4484	370640	44460
4485	370723	44377
4486	370806	44295
4487	370888	44212
4488	370976	44130
4489	371065	44048
4490	371152	43966
4491	371236	43883
4492	371319	43801
4493	371402	43718
4494	371486	43636
4495	371569	43553
4496	371654	43471
4497	371738	43388
4498	371821	43306
4499	371901	43223
4500	371985	43140
4501	372068	43058
4502	372150	42975
4503	372233	42892
4504	372314	42810
4505	372395	42727
4506	372486	42645
4507	372561	42561
4508	372643	42479
4509	372725	42396
4510	372808	42313
4511	372893	42231
4512	372974	42148
4513	373057	42066
4514	373139	41983
4515	373222	41900
4516	373305	41818
4517	373387	41735
4518	373469	41652
4519	373553	41570
4520	373636	41487
4521	373720	41405
4522	373801	41322
4523	373885	41239
4524	373969	41157
4525	374053	41074
4526	374135	40992
4527	374218	40909
4528	374299	40826
4529	374384	40744
4530	374465	40661
4531	374547	40578
4532	374631	40496
4533	374714	40413
4534	374797	40331
4535	374881	40248
4536	374965	40166
4537	375048	40083
4538	375132	40000
4539	375214	39918
4540	375297	39835
4541	375381	39753
4542	375462	39670
4543	375545	39587
4544	375629	39505
4545	375713	39422
4546	375797	39340
4547	375879	39257
4548	375961	39174
4549	376043	39092
4550	376125	39009
4551	376208	38926
4552	376290	38844
4553	376374	38761
4554	376456	38678
4555	376537	38595
4556	376618	38513
4557	376702	38430
4558	376786	38348
4559	376869	38265
4560	376952	38182
4561	377034	38100
4562	377118	38017
4563	377201	37935
4564	377283	37852
4565	377365	37769
4566	377448	37686
4567	377529	37604
4568	377603	37520
4569	377686	37438
4570	377769	37355
4571	377855	37273
4572	377940	37190
4573	378027	37108
4574	378113	37026
4575	378199	36943
4576	378284	36861
4577	378376	36779
4578	378462	36697
4579	378545	36614
4580	378630	36532
4581	378714	36449
4582	378800	36367
4583	378883	36284
4584	378968	36202
4585	379051	36119
4586	379135	36037
4587	379219	35954
4588	379301	35872
4589	379385	35789
4590	379472	35707
4591	379557	35624
4592	379642	35542
4593	379726	35459
4594	379809	35377
4595	379892	35294
4596	379973	35211
4597	380055	35129
4598	380140	35046
4599	380221	34963
4600	380304	34881
4601	380389	34798
4602	380471	34716
4603	380553	34633
4604	380635	34550
4605	380718	34468
4606	380801	34385
4607	380883	34302
4608	380968	34220
4609	381052	34137
4610	381139	34055
4611	381227	33973
4612	381313	33890
4613	381395	33808
4614	381485	33726
4615	381561	33642
4616	381642	33560
4617	381725	33477
4618	381810	33395
4619	381895	33312
4620	381979	33229
4621	382061	33147
4622	382145	33064
4623	382228	32982
4624	382313	32899
4625	382398	32817
4626	382483	32734
4627	382564	32651
4628	382644	32569
4629	382725	32486
4630	382807	32403
4631	382890	32320
4632	382971	32238
4633	383053	32155
4634	383137	32072
4635	383221	31990
4636	383305	31907
4637	383389	31825
4638	383471	31742
4639	383555	31659
4640	383637	31577
4641	383719	31494
4642	383802	31411
4643	383882	31328
4644	383962	31246
4645	384038	31162
4646	384122	31080
4647	384207	30997
4648	384290	30915
4649	384374	30832
4650	384457	30749
4651	384538	30667
4652	384621	30584
4653	384704	30501
4654	384787	30419
4655	384876	30337
4656	384953	30254
4657	385037	30171
4658	385116	30088
4659	385203	30006
4660	385290	29923
4661	385379	29841
4662	385468	29759
4663	385554	29677
4664	385635	29594
4665	385721	29511
4666	385803	29429
4667	385885	29346
4668	385968	29263
4669	386054	29181
4670	386143	29099
4671	386230	29016
4672	386313	28934
4673	386396	28851
4674	386480	28769
4675	386563	28686
4676	386647	28603
4677	386730	28521
4678	386822	28439
4679	386913	28357
4680	386998	28274
4681	387086	28192
4682	387173	28110
4683	387259	28027
4684	387353	27945
4685	387443	27863
4686	387531	27781
4687	387617	27698
4688	387703	27616
4689	387786	27533
4690	387870	27451
4691	387957	27368
4692	388049	27286
4693	388134	27204
4694	388219	27121
4695	388305	27039
4696	388389	26956
4697	388474	26874
4698	388558	26791
4699	388640	26708
4700	388724	26626
4701	388813	26543
4702	388900	26461
4703	388983	26378
4704	389067	26296
4705	389148	26213
4706	389234	26130
4707	389320	26048
4708	389404	25965
4709	389488	25883
4710	389570	25800
4711	389656	25718
4712	389742	25635
4713	389827	25552
4714	389909	25470
4715	389992	25387
4716	390079	25305
4717	390171	25223
4718	390260	25140
4719	390344	25058
4720	390428	24975
4721	390518	24893
4722	390602	24810
4723	390685	24727
4724	390768	24645
4725	390852	24562
4726	390939	24480
4727	391024	24397
4728	391109	24315
4729	391190	24232
4730	391274	24149
4731	391357	24067
4732	391446	23984
4733	391531	23902
4734	391614	23819
4735	391696	23736
4736	391779	23653
4737	391866	23571
4738	391950	23488
4739	392032	23406
4740	392115	23323
4741	392198	23240
4742	392280	23158
4743	392365	23075
4744	392447	22992
4745	392529	22909
4746	392612	22827
4747	392697	22744
4748	392782	22662
4749	392865	22579
4750	392946	22496
4751	393029	22413
4752	393111	22331
4753	393192	22248
4754	393273	22165
4755	393357	22082
4756	393441	22000
4757	393523	21917
4758	393604	21834
4759	393688	21752
4760	393770	21669
4761	393853	21586
4762	393934	21503
4763	394016	21421
4764	394101	21338
4765	394184	21255
4766	394269	21173
